,features_importance
alpha167t-18,0.0
alpha167t-17,0.0022473913
alpha167t-16,0.0
alpha167t-15,0.0
alpha167t-14,0.0
alpha167t-13,0.0
alpha167t-12,0.0
alpha167t-11,0.0
alpha167t-10,0.0
alpha167t-1,0.0
alpha167t,0.0
alpha164t-9,0.0
alpha164t-8,0.0
alpha164t-7,0.0007305601
alpha164t-6,0.0
alpha164t-5,0.0
alpha164t-4,0.0025921073
alpha164t-3,0.0
alpha164t-20,0.0
alpha164t-2,0.0006381025
alpha164t-19,0.0
alpha164t-18,0.0
alpha164t-17,0.0
alpha164t-16,0.0
alpha164t-15,0.0
alpha164t-14,0.0
alpha164t-13,0.0
alpha164t-12,0.0
alpha164t-11,0.0
alpha164t-10,0.0
alpha164t-1,0.0
alpha164t,0.0012357743
alpha162t-9,0.0
alpha162t-8,0.0
alpha162t-7,0.0
alpha162t-6,0.0
alpha162t-5,0.0
alpha162t-4,0.0
alpha162t-3,0.0
alpha162t-20,0.0
alpha162t-2,0.0
alpha162t-19,0.0
alpha162t-18,0.0
alpha162t-17,0.0
alpha162t-16,0.0
alpha162t-15,0.0
alpha162t-14,0.0
alpha162t-13,0.0
alpha162t-12,0.0
alpha162t-11,0.0
alpha162t-10,0.0
alpha162t-1,0.0
alpha162t,0.0
alpha161t-9,0.0
alpha161t-8,0.0
alpha161t-7,0.0
alpha161t-6,0.0
alpha161t-5,0.0
alpha161t-4,0.0
alpha161t-3,0.0
alpha161t-20,0.0
alpha161t-2,0.0
alpha161t-19,0.0
alpha161t-18,0.0
alpha161t-17,0.0
alpha161t-16,0.0
alpha161t-15,0.0
alpha161t-14,0.0
alpha161t-13,0.0
alpha161t-12,0.0
alpha161t-11,0.0
alpha161t-10,0.0
alpha161t-1,0.0
alpha161t,0.0
alpha160t-9,0.0
alpha160t-8,0.0
alpha160t-7,0.0
alpha160t-6,0.0
alpha160t-5,0.0
alpha160t-4,0.0
alpha160t-3,0.0
alpha160t-20,0.0
alpha160t-2,0.0
alpha160t-19,0.0
alpha160t-18,0.0013271722
alpha160t-17,0.0
alpha160t-16,0.0
alpha160t-15,0.0
alpha160t-14,0.0
alpha160t-13,0.0
alpha160t-12,0.0
alpha160t-11,0.0
alpha160t-10,0.0
alpha160t-1,0.0
alpha160t,0.0
alpha15t-9,0.0
alpha15t-8,0.00046307294
alpha15t-7,0.0
alpha15t-6,0.0
alpha15t-5,0.0
alpha15t-4,0.0
alpha15t-3,0.022728177
alpha15t-20,0.0
alpha15t-2,0.0
alpha15t-19,0.0
alpha15t-18,0.001559682
alpha15t-17,0.0
alpha15t-16,0.000863197
alpha15t-15,0.00113568
alpha15t-14,0.0019610343
alpha15t-13,0.002214272
alpha15t-12,0.0
alpha15t-11,0.0017124992
alpha15t-10,0.0
alpha15t-1,0.0
alpha15t,0.0042999955
alpha159t-9,0.0
alpha159t-8,0.0
alpha159t-7,0.0
alpha159t-6,0.0
alpha159t-5,0.0
alpha159t-4,0.0
alpha159t-3,0.0
alpha159t-20,0.0
alpha159t-2,0.0
alpha159t-19,0.0
alpha159t-18,0.0
alpha159t-17,0.0
alpha159t-16,0.0
alpha159t-15,0.0
alpha159t-14,0.0
alpha159t-13,0.0
alpha159t-12,0.0
alpha159t-11,0.0
alpha159t-10,0.0
alpha159t-1,0.0
alpha159t,0.00918822
alpha158t-9,0.0
alpha158t-8,0.0
alpha158t-7,0.001050169
alpha158t-6,0.0
alpha158t-5,0.0
alpha158t-4,0.0
alpha158t-3,0.0
alpha158t-20,0.0074143214
alpha158t-2,0.0
alpha158t-19,0.0020430563
alpha158t-18,0.0
alpha158t-17,0.0
alpha158t-16,0.0
alpha158t-15,0.0
alpha158t-14,0.0
alpha158t-13,0.0
alpha158t-12,0.0
alpha158t-11,0.0
alpha158t-10,0.0
alpha158t-1,0.0
alpha158t,0.013749023
alpha155t-9,0.0
alpha155t-8,0.0
alpha155t-7,0.0
alpha155t-6,0.0
alpha155t-5,0.0
alpha155t-4,0.0
alpha155t-3,0.0
alpha155t-20,0.0
alpha155t-2,0.0
alpha155t-19,0.0
alpha155t-18,0.0
alpha155t-17,0.0
alpha155t-16,0.0
alpha155t-15,0.0
alpha155t-14,0.0
alpha155t-13,0.0
alpha155t-12,0.0
alpha155t-11,0.0
alpha155t-10,0.0
alpha155t-1,0.0
alpha155t,0.0
alpha153t-9,0.0
alpha153t-8,0.0
alpha153t-7,0.0
alpha153t-6,0.0
alpha153t-5,0.0
alpha153t-4,0.0
alpha153t-3,0.0
alpha153t-20,0.0
alpha153t-2,0.0
alpha153t-19,0.0
alpha153t-18,0.0
alpha153t-17,0.0
alpha153t-16,0.0
alpha153t-15,0.0
alpha153t-14,0.0
alpha153t-13,0.0
alpha153t-12,0.0
alpha153t-11,0.0
alpha153t-10,0.0
alpha153t-1,0.0
alpha153t,0.0
alpha152t-9,0.0
alpha152t-8,0.001727304
alpha152t-7,0.0
alpha152t-6,0.0
alpha152t-5,0.0
alpha152t-4,0.0
alpha152t-3,0.0
alpha152t-20,0.0
alpha152t-2,0.0
alpha152t-19,0.0
alpha152t-18,0.0
alpha152t-17,0.0
alpha152t-16,0.0
alpha152t-15,0.0
alpha152t-14,0.0
alpha152t-13,0.0
alpha152t-12,0.0
alpha152t-11,0.0
alpha152t-10,0.0
alpha152t-1,0.0
alpha152t,0.0
alpha150t-9,0.0
alpha150t-8,0.0
alpha150t-7,0.0
alpha150t-6,0.0
alpha150t-5,0.0
alpha150t-4,0.0
alpha150t-3,0.0
alpha150t-20,0.0114462795
alpha150t-2,0.0063788006
alpha150t-19,0.0
alpha150t-18,0.0
alpha150t-17,0.0
alpha150t-16,0.0026499834
alpha150t-15,0.0
alpha150t-14,0.0
alpha150t-13,0.0
alpha150t-12,0.0
alpha150t-11,0.0
alpha150t-10,0.0
alpha150t-1,0.0
alpha150t,0.0
alpha14t-9,0.0
alpha14t-8,0.0
alpha14t-7,0.0
alpha14t-6,0.0
alpha14t-5,0.0
alpha14t-4,0.0
alpha14t-3,0.0
alpha14t-20,0.001188982
alpha14t-2,0.0
alpha14t-19,0.0
alpha14t-18,0.0012958936
alpha14t-17,0.0
alpha14t-16,0.0
alpha14t-15,0.0
alpha14t-14,0.0
alpha14t-13,0.0
alpha14t-12,0.0
alpha14t-11,0.0
alpha14t-10,0.004272479
alpha14t-1,0.0
alpha14t,0.0
alpha145t-9,0.0
alpha145t-8,0.0
alpha145t-7,0.0
alpha145t-6,0.0
alpha145t-5,0.0
alpha145t-4,0.0
alpha145t-3,0.0
alpha145t-20,0.0
alpha145t-2,0.0
alpha145t-19,0.00065335404
alpha145t-18,0.0
alpha145t-17,0.0
alpha145t-16,0.0
alpha145t-15,0.0
alpha145t-14,0.0
alpha145t-13,0.0
alpha145t-12,0.0
alpha145t-11,0.0
alpha145t-10,0.0
alpha145t-1,0.0
alpha145t,0.0
alpha144t-9,0.0
alpha144t-8,0.0
alpha144t-7,0.0
alpha144t-6,0.0
alpha144t-5,0.0
alpha144t-4,0.0
alpha144t-3,0.0
alpha144t-20,0.0
alpha144t-2,0.0
alpha144t-19,0.0
alpha144t-18,0.0
alpha144t-17,0.0
alpha144t-16,0.0
alpha144t-15,0.0
alpha144t-14,0.0
alpha144t-13,0.0
alpha144t-12,0.0
alpha144t-11,0.0
alpha144t-10,0.0
alpha144t-1,0.0
alpha144t,0.0
alpha13t-9,0.0
alpha13t-8,0.0
alpha13t-7,0.00016126671
alpha13t-6,0.0
alpha13t-5,0.0
alpha13t-4,0.0
alpha13t-3,0.0
alpha13t-20,0.0004931078
alpha13t-2,0.0
alpha13t-19,0.0
alpha13t-18,0.0
alpha13t-17,0.0
alpha13t-16,0.0010132273
alpha13t-15,0.0
alpha13t-14,0.0
alpha13t-13,0.0
alpha13t-12,0.0
alpha13t-11,0.0
alpha13t-10,0.0
alpha13t-1,0.0
alpha13t,0.020200634
alpha139t-9,0.0
alpha139t-8,0.0
alpha139t-7,0.0
alpha139t-6,0.0
alpha139t-5,0.0
alpha139t-4,0.0
alpha139t-3,0.0
alpha139t-20,0.0
alpha139t-2,0.0
alpha139t-19,0.0
alpha139t-18,0.0
alpha139t-17,0.0
alpha139t-16,0.0
alpha139t-15,0.0
alpha139t-14,0.0
alpha139t-13,0.0
alpha139t-12,0.0
alpha139t-11,0.0
alpha139t-10,0.0
alpha139t-1,0.0
alpha139t,0.0
alpha136t-9,0.0
alpha136t-8,0.0
alpha136t-7,0.0
alpha136t-6,0.0
alpha136t-5,0.0
alpha136t-4,0.0
alpha136t-3,0.0
alpha136t-20,0.0
alpha136t-2,0.0
alpha136t-19,0.0
alpha136t-18,0.0
alpha136t-17,0.0
alpha136t-16,0.0
alpha136t-15,0.0
alpha136t-14,0.0
alpha136t-13,0.0
alpha136t-12,0.0
alpha136t-11,0.0
alpha136t-10,0.0
alpha136t-1,0.0
alpha136t,0.0
alpha135t-9,0.0
alpha135t-8,0.0024367312
alpha135t-7,0.0
alpha135t-6,0.0
alpha135t-5,0.0
alpha135t-4,0.0
alpha135t-3,0.0
alpha135t-20,0.0
alpha135t-2,0.0
alpha135t-19,0.0
alpha135t-18,0.0
alpha135t-17,0.0
alpha135t-16,0.0
alpha135t-15,0.0
alpha135t-14,0.0
alpha135t-13,0.0
alpha135t-12,0.0
alpha135t-11,0.0
alpha135t-10,0.0
alpha135t-1,0.0
alpha135t,0.0
alpha134t-9,0.0
alpha134t-8,0.0
alpha134t-7,0.0
alpha134t-6,0.0
alpha134t-5,0.0
alpha134t-4,0.0
alpha134t-3,0.0
alpha134t-20,0.0021779945
alpha134t-2,0.0
alpha134t-19,0.0010037054
alpha134t-18,0.0
alpha134t-17,0.0
alpha134t-16,0.0
alpha134t-15,0.0
alpha134t-14,0.0
alpha134t-13,0.0
alpha134t-12,0.0
alpha134t-11,0.0
alpha134t-10,0.0
alpha134t-1,0.0
alpha134t,0.0
alpha129t-9,0.0
alpha129t-8,0.0
alpha129t-7,0.0008098592
alpha129t-6,0.0
alpha129t-5,0.0
alpha129t-4,0.014800608
alpha129t-3,0.0
alpha129t-20,0.0
alpha129t-2,0.0
alpha129t-19,0.0
alpha129t-18,0.0
alpha129t-17,0.0
alpha129t-16,0.0
alpha129t-15,0.0
alpha129t-14,0.0
alpha129t-13,0.0
alpha129t-12,0.0
alpha129t-11,0.0
alpha129t-10,0.0
alpha129t-1,0.0
alpha129t,0.019047312
alpha126t-9,0.0
alpha126t-8,0.0
alpha126t-7,0.0012141875
alpha126t-6,0.0
alpha126t-5,0.0
alpha126t-4,0.0
alpha126t-3,0.0
alpha126t-20,0.0
alpha126t-2,0.0
alpha126t-19,0.0
alpha126t-18,0.0
alpha126t-17,0.0016440204
alpha126t-16,0.0
alpha126t-15,0.0
alpha126t-14,0.0
alpha126t-13,0.0066928593
alpha126t-12,0.0009829231
alpha126t-11,0.0
alpha126t-10,0.0
alpha126t-1,0.0
alpha126t,0.0
alpha124t-9,0.0
alpha124t-8,0.0
alpha124t-7,0.0
alpha124t-6,0.0
alpha124t-5,0.0
alpha124t-4,0.0
alpha124t-3,0.0
alpha124t-20,0.0
alpha124t-2,0.0
alpha124t-19,0.0
alpha124t-18,0.0
alpha124t-17,0.0
alpha124t-16,0.0
alpha124t-15,0.0
alpha124t-14,0.0
alpha124t-13,0.0
alpha124t-12,0.0
alpha124t-11,0.0
alpha124t-10,0.0
alpha124t-1,0.0
alpha124t,0.0
alpha122t-9,0.0
alpha122t-8,0.0
alpha122t-7,0.0
alpha122t-6,0.0
alpha122t-5,0.0
alpha122t-4,0.0
alpha122t-3,0.0
alpha122t-20,0.0
alpha122t-2,0.0
alpha122t-19,0.0
alpha122t-18,0.0
alpha122t-17,0.0
alpha122t-16,0.0
alpha122t-15,0.0
alpha122t-14,0.0
alpha122t-13,0.0
alpha122t-12,0.0
alpha122t-11,0.0
alpha122t-10,0.0
alpha122t-1,0.0
alpha122t,0.0
alpha11t-9,0.0
alpha11t-8,0.0
alpha11t-7,0.0
alpha11t-6,0.0
alpha11t-5,0.00070300035
alpha11t-4,0.0
alpha11t-3,0.0
alpha11t-20,0.0
alpha11t-2,0.0
alpha11t-19,0.0
alpha11t-18,0.0
alpha11t-17,0.0
alpha11t-16,0.0007644047
alpha11t-15,0.0
alpha11t-14,0.0
alpha11t-13,0.0
alpha11t-12,0.00047900167
alpha11t-11,0.0
alpha11t-10,0.0
alpha11t-1,0.0
alpha11t,0.001900031
alpha118t-9,0.0
alpha118t-8,0.0
alpha118t-7,0.0
alpha118t-6,0.0
alpha118t-5,0.0
alpha118t-4,0.0
alpha118t-3,0.0
alpha118t-20,0.0
alpha118t-2,0.0
alpha118t-19,0.0
alpha118t-18,0.0
alpha118t-17,0.0
alpha118t-16,0.0
alpha118t-15,0.0
alpha118t-14,0.0
alpha118t-13,0.0
alpha118t-12,0.0
alpha118t-11,0.0
alpha118t-10,0.0
alpha118t-1,0.0
alpha118t,0.0
alpha117t-9,0.0
alpha117t-8,0.0
alpha117t-7,0.0
alpha117t-6,0.0
alpha117t-5,0.0
alpha117t-4,0.0033622766
alpha117t-3,0.0
alpha117t-20,0.0
alpha117t-2,0.0
alpha117t-19,0.0
alpha117t-18,0.0012412774
alpha117t-17,0.001459294
alpha117t-16,0.0
alpha117t-15,0.0
alpha117t-14,0.0
alpha117t-13,0.0
alpha117t-12,0.0
alpha117t-11,0.0
alpha117t-10,0.0
alpha117t-1,0.0
alpha117t,0.03956881
alpha116t-9,0.0
alpha116t-8,0.0
alpha116t-7,0.0
alpha116t-6,0.0
alpha116t-5,0.0
alpha116t-4,0.0
alpha116t-3,0.0
alpha116t-20,0.0
alpha116t-2,0.0
alpha116t-19,0.0
alpha116t-18,0.0
alpha116t-17,0.0
alpha116t-16,0.0
alpha116t-15,0.0
alpha116t-14,0.0
alpha116t-13,0.0
alpha116t-12,0.0
alpha116t-11,0.0
alpha116t-10,0.0
alpha116t-1,0.0
alpha116t,0.0
alpha114t-9,0.0
alpha114t-8,0.0
alpha114t-7,0.0
alpha114t-6,0.0
alpha114t-5,0.0
alpha114t-4,0.0
alpha114t-3,0.0
alpha114t-20,0.0
alpha114t-2,0.0
alpha114t-19,0.0
alpha114t-18,0.0
alpha114t-17,0.0
alpha114t-16,0.0
alpha114t-15,0.0
alpha114t-14,0.0
alpha114t-13,0.0
alpha114t-12,0.0
alpha114t-11,0.0
alpha114t-10,0.0
alpha114t-1,0.0
alpha114t,0.0
alpha113t-9,0.0
alpha113t-8,0.0
alpha113t-7,0.0
alpha113t-6,0.0
alpha113t-5,0.0
alpha113t-4,0.0
alpha113t-3,0.0
alpha113t-20,0.0
alpha113t-2,0.0
alpha113t-19,0.0
alpha113t-18,0.0
alpha113t-17,0.0
alpha113t-16,0.0
alpha113t-15,0.0
alpha113t-14,0.0
alpha113t-13,0.0
alpha113t-12,0.0
alpha113t-11,0.0
alpha113t-10,0.0
alpha113t-1,0.0
alpha113t,0.0
alpha112t-9,0.0
alpha112t-8,0.0
alpha112t-7,0.0
alpha112t-6,0.0
alpha112t-5,0.0
alpha112t-4,0.0
alpha112t-3,0.0
alpha112t-20,0.0
alpha112t-2,0.0
alpha112t-19,0.0
alpha112t-18,0.0
alpha112t-17,0.0
alpha112t-16,0.0
alpha112t-15,0.0
alpha112t-14,0.0
alpha112t-13,0.0
alpha112t-12,0.0
alpha112t-11,0.0
alpha112t-10,0.0
alpha112t-1,0.0
alpha112t,0.0021952267
alpha111t-9,0.0
alpha111t-8,0.0
alpha111t-7,0.0
alpha111t-6,0.0
alpha111t-5,0.0
alpha111t-4,0.0
alpha111t-3,0.0
alpha111t-20,0.0
alpha111t-2,0.0
alpha111t-19,0.0
alpha111t-18,0.0020157485
alpha111t-17,0.0
alpha111t-16,0.0
alpha111t-15,0.0
alpha111t-14,0.0
alpha111t-13,0.002007826
alpha111t-12,0.0
alpha111t-11,0.0
alpha111t-10,0.0
alpha111t-1,0.0
alpha111t,0.0
alpha109t-9,0.0
alpha109t-8,0.0
alpha109t-7,0.0
alpha109t-6,0.0
alpha109t-5,0.0
alpha109t-4,0.0
alpha109t-3,0.0
alpha109t-20,0.0
alpha109t-2,0.005150903
alpha109t-19,0.0
alpha109t-18,0.0
alpha109t-17,0.0
alpha109t-16,0.0
alpha109t-15,0.0
alpha109t-14,0.0
alpha109t-13,0.0
alpha109t-12,0.0
alpha109t-11,0.0
alpha109t-10,0.0
alpha109t-1,0.0
alpha109t,0.0
alpha106t-9,0.0
alpha106t-8,0.0
alpha106t-7,0.0
alpha106t-6,0.0
alpha106t-5,0.0
alpha106t-4,0.0
alpha106t-3,0.0
alpha106t-20,0.0
alpha106t-2,0.0
alpha106t-19,0.0
alpha106t-18,0.0
alpha106t-17,0.0
alpha106t-16,0.0
alpha106t-15,0.0
alpha106t-14,0.0
alpha106t-13,0.0
alpha106t-12,0.0
alpha106t-11,0.0
alpha106t-10,0.0
alpha106t-1,0.0
alpha106t,0.0
alpha104t-9,0.0
alpha104t-8,0.0
alpha104t-7,0.0
alpha104t-6,0.0
alpha104t-5,0.0
alpha104t-4,0.00039600083
alpha104t-3,0.0
alpha104t-20,0.0
alpha104t-2,0.0
alpha104t-19,0.0
alpha104t-18,0.0
alpha104t-17,0.0
alpha104t-16,0.0
alpha104t-15,0.001948958
alpha104t-14,0.0
alpha104t-13,0.0
alpha104t-12,0.0
alpha104t-11,0.0
alpha104t-10,0.0
alpha104t-1,0.0
alpha104t,0.0
alpha102t-9,0.0
alpha102t-8,0.0006280886
alpha102t-7,0.0
alpha102t-6,0.0
alpha102t-5,0.0
alpha102t-4,0.0011620104
alpha102t-3,0.0
alpha102t-20,0.0007567689
alpha102t-2,0.0
alpha102t-19,0.0
alpha102t-18,0.0
alpha102t-17,0.0
alpha102t-16,0.0
alpha102t-15,0.0
alpha102t-14,0.0
alpha102t-13,0.0009108384
alpha102t-12,0.0
alpha102t-11,0.0
alpha102t-10,0.0
alpha102t-1,0.0
alpha102t,0.0074279997
alpha100t-9,0.0
alpha100t-8,0.0
alpha100t-7,0.0
alpha100t-6,0.0
alpha100t-5,0.0
alpha100t-4,0.0
alpha100t-3,0.0
alpha100t-20,0.0
alpha100t-2,0.0
alpha100t-19,0.0
alpha100t-18,0.0
alpha100t-17,0.0
alpha100t-16,0.0
alpha100t-15,0.0
alpha100t-14,0.0
alpha100t-13,0.0
alpha100t-12,0.004986048
alpha100t-11,0.0
alpha100t-10,0.0
alpha100t-1,0.0
alpha100t,0.0
